ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Age_Group,Credit_Score_Category
0,0,January,Daria Sito-Sucicd,32,0,Mechanic,29818.78,2257.898333333333,4,4,7,2,"Credit-Builder Loan, and Student Loan",5,3,5.99,4,_,702.2,39.11018998261573,,No,45.97729868724507,27.93117714170105,High_spent_Large_value_payments,391.8813575043872,Standard,Adult,Medium
0,0,January,Mirna Sleimanv,30,0,Doctor,57776.52,5080.71,4,4,11,0,0,22,8,10.57,0,_,189.28,26.134594491161923,,No,0.0,350.2515872216954,High_spent_Small_value_payments,417.8194127783046,Standard,Adult,Medium
0,0,January,Economics Correspondentj,43,0,Musician,18968.18,0.0,901,7,8,3,"Credit-Builder Loan, Personal Loan, and Personal Loan",24,11,10.55,7,Standard,1795.52,35.72688883565607,,Yes,39.52509890436848,89.04990543281308,Low_spent_Small_value_payments,317.1931623294851,Standard,Middle-Aged,Medium
0,0,January,Nicola Leskep,41,0,Architect,54908.22,4440.685,4,3,6,-100,0,9,0,18.65,6,Standard,1282.04,36.76586659362732,,Yes,0.0,322.46551050893385,Low_spent_Small_value_payments,411.6029894910663,Standard,Middle-Aged,Medium
0,0,January,Rhys Jonesl,39,0,Scientist,133670.48,0.0,3,3,20,4,"Student Loan, Not Specified, Student Loan, and Debt Consolidation Loan",13,9,18.11,5,Standard,1160.13,31.986578347022565,,Yes,263.5778484406841,335.1947272298619,High_spent_Medium_value_payments,758.8480909961207,Standard,Middle-Aged,Medium
0,0,January,Herbert Lashi,50,0,Doctor,173721.16,14635.763333333334,5,5,3,1,Student Loan,17,0,11.75,4,Good,905.23,34.211731785511496,,No,124.86763481303726,149.16849977897758,High_spent_Large_value_payments,1429.5401987413184,Good,Middle-Aged,Good
0,0,January,ernie Woodalls,21,0,Manager,15910.33,1111.8608333333334,8,8,21,9,"Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",15,0,15.26,6,Bad,4760.65,32.05891767220645,,Yes,117.30105086642772,99.97057677115576,Low_spent_Large_value_payments,163.91445569574984,Standard,Young,Medium
0,0,January,ill Rigbyp,14,0,Scientist,16799876.0,0.0,8,7,8,5,"Debt Consolidation Loan, Auto Loan, Personal Loan, Not Specified, and Mortgage Loan",7,8,14.48,6,Standard,666.25,35.49259849037804,,Yes,353.6825177736628,728.8555751955518,Low_spent_Large_value_payments,0.0,Standard,Young,Medium
0,0,January,Ferreira-Marquesv,34,0,Journalist,20058.555,1817.54625,1298,3,4,3,"Not Specified, Not Specified, and Mortgage Loan",12,6,1.69,2,Good,390.98,31.8094858324696,,No,35.39825995212125,148.5370598947751,Low_spent_Large_value_payments,267.8193051531037,Good,Adult,Good
0,0,January,Rachelle Younglaig,41,0,Media_Manager,17725.57,1691.1308333333334,330,9,20,6,"Payday Loan, Home Equity Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",10,17,9.71,10,Standard,2074.18,26.05170438774108,,Yes,83.57842009904834,120.36191202011273,Low_spent_Small_value_payments,255.17275121417237,Poor,Middle-Aged,Low
0,0,January,Poornima Guptay,45,0,Mechanic,156470.0,12849.166666666664,1,3,8,3,"Mortgage Loan, Home Equity Loan, and Auto Loan",10,5,2.58,3,Good,1382.45,33.15515176131285,,No,261.8310155128568,1171.8300273871257,Low_spent_Medium_value_payments,131.2556237666845,Good,Middle-Aged,Good
0,0,January,Brenda Gohc,26,0,Engineer,83642.91,7031.2425,3,5,6,0,0,25,9,11.57,4,Standard,793.04,27.41744061612972,,Yes,0.0,179.02156804458653,High_spent_Medium_value_payments,774.1026819554137,Standard,Adult,Medium
0,0,January,Blinchn,48,0,Media_Manager,14180.935,1172.7445833333334,4,6,8,0,0,2,11,10.55,0,_,1019.14,37.83624923744817,,No,0.0,93.0538738128023,Low_spent_Large_value_payments,294.220584520531,Good,Middle-Aged,Good
0,0,January,Doris Frankelb,0,0,Musician,75605.82,6507.4850000000015,0,3,4,0,0,6,3,2.06,3,_,131.13,27.474323473141645,,No,0.0,144.0879156069233,High_spent_Large_value_payments,746.6605843930768,Good,,Good
0,0,January,Thomas Escritth,1651,0,Developer,40038.58,0.0,4,3,3,0,0,4,8,4.25,4,Good,16.88,40.36670467693817,,No,0.0,0.0,Low_spent_Medium_value_payments,370.1402497649992,Standard,Senior,Medium
0,0,January,Richard Leongk,52,0,Accountant,59494.14,5162.845,0,4,2,1,Credit-Builder Loan,6,3,6.6,0,Good,662.71,38.51271985017107,,No,31.134100740407924,121.0614048610016,Low_spent_Large_value_payments,634.0889943985907,Good,Senior,Good
0,0,January,Barkinp,39,0,Teacher,58774.86,0.0,7,6,17,7,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, and Student Loan",35,0,-3.54,12,Bad,2083.26,31.65672043402666,,Yes,290.944961713005,294.8536336532485,Low_spent_Medium_value_payments,173.89190463374646,Poor,Middle-Aged,Low
0,0,January,Maashov,26,0,Doctor,9527.09,0.0,8,8,32,8,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",46,0,29.09,6,Bad,4208.66,28.486334030841164,,Yes,61.72952603793203,0.0,High_spent_Small_value_payments,235.93238800665029,Standard,Adult,Medium
0,0,January,Seetharamanf,16,0,Entrepreneur,20813.06,1460.4216666666669,8,5,24,5,"Not Specified, Not Specified, Mortgage Loan, Mortgage Loan, and Debt Consolidation Loan",32,21,3.44,6,Bad,1402.23,33.57802824615693,,Yes,70.48717033396866,82.64408759401033,Low_spent_Medium_value_payments,272.9109087386877,Poor,Young,Low
0,0,January,Kevine,37,0,Teacher,20592.97,1843.0808333333327,6,4,12,7,"Auto Loan, Not Specified, Auto Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, and Credit-Builder Loan",10,10,19.78,5,Standard,1555.94,25.64706742666476,,Yes,85.28357880109834,60.4642383297104,High_spent_Small_value_payments,298.56026620252464,Poor,Middle-Aged,Low
0,0,January,Julien Toyerv,51,0,Scientist,72783.06,0.0,6,5,17,1,Debt Consolidation Loan,16,18,3.52,2,Standard,752.52,36.657278379818834,,No,31.7516884101614,258.63527767476535,Low_spent_Small_value_payments,623.7385339150735,Standard,Senior,Medium
0,0,January,Martinne Gellerw,24,0,Entrepreneur,50051.28,3934.94,6,9,34,3,"Payday Loan, Student Loan, and Auto Loan",28,24,9.0,9,Bad,1936.41,30.741622481323702,,Yes,102.95644079731524,97.45358191907944,High_spent_Large_value_payments,433.08397728360535,Poor,Young,Low
0,0,February,Qing Kevinb,43,0,Media_Manager,53956.32,4514.36,4,6,12,0,"Credit-Builder Loan, Not Specified, Student Loan, and Personal Loan",19,12,14.13,0,Standard,432.92,33.240280944126084,,Yes,55137.0,162.22698876223956,High_spent_Medium_value_payments,380.36343331001086,Standard,Middle-Aged,Medium
0,0,January,"""rendand",0,0,Scientist,133547.25,11322.9375,0,4,7,1,Debt Consolidation Loan,7,3,7.3599999999999985,1,_,323.83,27.327351948672472,,No,104.01627625204785,267.29586071897154,High_spent_Large_value_payments,1000.9816130289804,Good,,Good
0,0,January,Ryan Vlastelicax,37,0,Entrepreneur,78956.73,6523.7275,7,3,14,2,"Payday Loan, and Debt Consolidation Loan",28,19,6.869999999999999,7,Standard,436.82,32.85315258417423,,NM,128.55865363961078,427.3690851793685,Low_spent_Medium_value_payments,376.4450111810207,Standard,Middle-Aged,Medium
0,0,January,Olivia Orans,0,0,Developer,62536.31999999999,5174.36,7,8,24,8,"Personal Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, and Payday Loan",38,22,27.85,7,Bad,3596.04,34.976175518949184,,Yes,210.4690356712027,128.3113878421641,High_spent_Medium_value_payments,428.6555764866332,Standard,,Medium
0,0,January,Pascale Denisa,55,0,Architect,87621.78,0.0,4,4,2,4,"Home Equity Loan, Student Loan, Auto Loan, and Mortgage Loan",5,7,2.24,1,Good,1074.35,37.32973144738423,,No,282.79948306595867,185.38182769849016,High_spent_Large_value_payments,510.4001892355512,Good,Senior,Good
0,0,February,Lauren Tarah,34,0,Lawyer,,2448.5750000000007,6,10,34,7,"Credit-Builder Loan, Personal Loan, Not Specified, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",54,16,16.75,7,Standard,1612.7,40.91734789928511,,Yes,115.72383994306948,69.02375329902239,Low_spent_Large_value_payments,330.1099067579081,Poor,Adult,Low
0,0,January,Danielt,22,0,Developer,40923.34,3429.278333333333,6,6,24,8,"Student Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, Payday Loan, Auto Loan, Home Equity Loan, and Personal Loan",45,25,20.37,7,Bad,4654.92,31.89812290080108,,Yes,244.1355914478779,153.34674896878496,High_spent_Small_value_payments,205.44549291667045,Standard,Young,Medium
0,0,January,Hiratan,31,0,Lawyer,37896.71,0.0,5,5,3,3,"Debt Consolidation Loan, Auto Loan, and Personal Loan",18,0,4.779999999999999,4,_,657.12,28.35401499890637,,No,86.02948648940674,123.5113894433878,!@9#%8,338.9650407338721,Poor,Adult,Low
0,0,January,Steveno,0,0,Manager,35940.36,2781.03,758,7,1383,6,"Personal Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Not Specified, and Not Specified",55,18,9.29,12,Bad,2694.55,35.826593825256474,,Yes,107.4893653865092,87.12698495924961,High_spent_Small_value_payments,343.4866496542412,Poor,,Low
0,0,January,Rahulm,4661,0,Accountant,57786.12,4686.51,6,685,32,6,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",21,19,18.69,7,Standard,1730.05,36.06455826120268,0.0,Yes,271.7490310056516,223.32318811967104,Low_spent_Small_value_payments,263.5787808746775,Poor,Senior,Low
0,0,January,Christiaan Hetznere,40,0,Writer,19026.7,1869.5583333333327,8,6,31,0,"Student Loan, Mortgage Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Personal Loan",39,14,29.75,9,_,3232.75,31.16387589615072,,Yes,54.39768772194044,23.489590504399448,High_spent_Large_value_payments,349.0685551069935,Standard,Middle-Aged,Medium
0,0,January,Natsukom,38,0,Engineer,31762.34,2557.8616666666667,3,6,7,2,"Personal Loan, and Auto Loan",24,12,0.51,4,Standard,175.33,33.48971112974067,,NM,29.97996010831004,,Low_spent_Small_value_payments,369.6608231690807,Standard,Middle-Aged,Medium
0,0,January,Moira Herbsta,53,0,Engineer,,0.0,5,3,3,1,Payday Loan,13,6,2.63,3,Good,862.64,33.29459580046004,,No,14.67432172052166,52.84523081649438,High_spent_Medium_value_payments,400.3443641296506,Good,Senior,Good
0,0,January,Alanl,31,0,Architect,33599.08,2749.9233333333336,5,5,13,0,"Personal Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",13,11,4.18,4,Standard,743.6,28.447195746693968,,Yes,95.59666049476527,72.0274746416375,Low_spent_Medium_value_payments,387.3681981969306,Standard,Adult,Medium
0,0,January,Lorraineo,45,0,Musician,,7257.226666666666,9,6,22,5,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Home Equity Loan",52,18,6.13,7,Bad,1479.71,25.342299573209928,,Yes,220.1984404538285,0.0,Low_spent_Medium_value_payments,126.56784905769508,Poor,Middle-Aged,Low
0,0,January,Nobuhirot,49,0,Accountant,127855.83,10511.6525,5,7,1,869,"Payday Loan, Personal Loan, Debt Consolidation Loan, and Home Equity Loan",5,9,9.2,3,_,,27.813771073219485,,No,366.5126140553315,329.2316629077919,High_spent_Small_value_payments,615.4209730368766,Poor,Middle-Aged,Low
0,0,January,Rascoey,50,0,Scientist,32637.88,2514.8233333333333,5,5,10,0,"Not Specified, Personal Loan, and Payday Loan",24,4388,10.46,3,_,1061.77,35.623966138955886,,Yes,69.57405666463872,27.56688821455172,High_spent_Medium_value_payments,404.3413884541428,Standard,Middle-Aged,Medium
0,0,January,Krauskopfj,43,0,Media_Manager,8177.41,803.4508333333333,7,10,22,7,"Credit-Builder Loan, Student Loan, Not Specified, Not Specified, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",13,0,17.02,7,Standard,1370.66,27.324698600632768,,Yes,47.56149170415456,10.7433009529499,High_spent_Large_value_payments,262.0402906762289,Poor,Middle-Aged,Low
0,0,January,Conor Humphriesy,20,0,Engineer,55473.22,4598.768333333333,5,6,7,4,"Debt Consolidation Loan, Payday Loan, Personal Loan, and Personal Loan",26,20,,4,Good,160.87,34.30446406069888,,No,180.34340787973136,593.6249856220122,Low_spent_Small_value_payments,0.0,Standard,Young,Medium
0,0,January,Leongs,42,0,Architect,20597.09,1848.424166666667,5,5,18,4,"Home Equity Loan, Mortgage Loan, Home Equity Loan, and Payday Loan",4,16,1.84,5,Standard,571.1,40.80402669001464,,Yes,41.8474661811338,,High_spent_Small_value_payments,331.39838811091624,Standard,Middle-Aged,Medium
0,0,January,Rick Rothackert,26,0,Architect,39089.09,3089.424166666666,2,4,1,3,"Credit-Builder Loan, Not Specified, and Personal Loan",2,13,5.1,3,Good,474.96,25.94977859641545,0.0,No,53.51555399860234,102.05457539101236,High_spent_Small_value_payments,413.372287277052,Standard,Adult,Medium
0,0,January,Nick Zieminskiw,26,0,Teacher,33411.91,2723.3258333333342,7,6,8,0,"Personal Loan, Home Equity Loan, and Credit-Builder Loan",6,19,17.86,4,Standard,876.74,34.91917884348259,,Yes,61.26719603186614,213.63180917461312,Low_spent_Small_value_payments,287.4335781268541,Standard,Adult,Medium
0,0,January,Nicola Leskeq,35,0,Developer,36787.05,3351.5875,7,7,10,0,0,7,7,10.17,0,Good,540.29,28.984588870986887,0.0,No,0.0,159.55226245449904,Low_spent_Large_value_payments,445.6064875455011,Poor,Adult,Low
0,0,January,Dimmockr,26,0,Developer,36685.74,2807.145,6,7,24,9,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",26,17,7.9,9,Bad,3524.86,31.641773008942717,,NM,270.4127935703482,141.21445449201065,Low_spent_Large_value_payments,139.08725193764118,Poor,Adult,Low
0,0,January,Kaneb,40,0,Manager,17150.815,1345.2345833333334,1,5,3,-100,0,5,9,11.52,4,Good,579.9,38.67676467709339,,No,0.0,98.95874568286516,Low_spent_Small_value_payments,325.5647126504681,Standard,Middle-Aged,Medium
0,0,January,enw,25,0,Mechanic,23681.87,0.0,3,5,15,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",5,6,4.51,0,Standard,1433.17,25.70840694946105,,No,41.64279281869779,133.30142263810538,Low_spent_Large_value_payments,277.7047012098635,Standard,Adult,Medium
0,0,January,John Whitesidesl,41,0,Mechanic,7243.44,614.62,7,10,33,5,"Auto Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",61,17,7.789999999999999,12,Standard,2621.26,24.996184933402272,,NM,18.973084237920684,0.0,High_spent_Small_value_payments,264.381383567546,Poor,Middle-Aged,Low
0,0,January,Neil Chatterjeec,44,0,Scientist,32361.61,2604.800833333333,4,3,19,-100,"Home Equity Loan, and Debt Consolidation Loan",15,12,17.07,8,Standard,1171.75,35.09377608315125,,Yes,34.35693326115831,32.06438191850703,High_spent_Medium_value_payments,444.058768153668,Standard,Middle-Aged,Medium
0,0,January,"""Martinl",0,0,Doctor,75069.09,6382.7575,7,6,5,3,"Student Loan, Debt Consolidation Loan, and Payday Loan",7,15,0.9,560,Good,1088.9,39.4588150904815,,No,124.6506547951886,114.74333217147328,High_spent_Large_value_payments,638.8817630333381,Poor,,Low
0,0,January,Matt Smithd,52,0,Musician,12659208.0,6373.801666666666,1,1,6,3,"Personal Loan, Mortgage Loan, and Payday Loan",5,4,7.66,3,Good,431.77,41.608655110553535,,No,111.15588436869808,116.80470749546572,High_spent_Large_value_payments,649.4195748025029,Good,Senior,Good
0,0,January,Matt Falloonq,24,0,Journalist,94498.95,7950.912500000001,8,6,15,0,0,29,20,5.09,3,Standard,1432.94,37.24640461100574,,No,3235.0,745.9876966970096,Low_spent_Medium_value_payments,329.10355330299063,Standard,Young,Medium
0,0,January,Alina Selyukhi,43,0,Accountant,20799.59,1435.299166666667,2,5,7,0,0,-3,13,5.16,0,Good,33.25,36.0264282648513,,No,0.0,83.76315283436074,Low_spent_Small_value_payments,349.766763832306,Standard,Middle-Aged,Medium
0,0,January,Patrickh,41,0,Doctor,59703.03,5080.2525,6,6,13,0,"Not Specified, Home Equity Loan, Auto Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Not Specified",20,17,18.05,5,Standard,1795.28,35.449066238564136,,Yes,295.16766006663084,400.589970117403,Low_spent_Medium_value_payments,92.26761981596606,Standard,Middle-Aged,Medium
0,0,January,Rodrigol,37,0,Mechanic,63601.48,5400.123333333334,3,7,15,0,"Auto Loan, Mortgage Loan, Student Loan, Home Equity Loan, Auto Loan, and Not Specified",27,13,19.49,0,Standard,1191.91,30.765948523578945,,Yes,184.6916345620093,217.12449553565145,High_spent_Medium_value_payments,388.1962032356728,Standard,Middle-Aged,Medium
0,0,January,Chanb,50,0,Writer,20203.625,1722.635416666667,0,5,5,0,0,31,6,3.0700000000000003,4,_,318.06,31.152832101805988,,No,0.0,19.97807954042408,High_spent_Large_value_payments,392.2854621262426,Poor,Middle-Aged,Low
0,0,January,"""Johni",43,0,Mechanic,56001.15,4662.7625,3,6,8,3,"Not Specified, Personal Loan, and Not Specified",18,12,8.33,8,Standard,1347.83,31.470337133070306,,Yes,88.30262558587714,134.65824725705463,High_spent_Medium_value_payments,493.31537715706816,Standard,Middle-Aged,Medium
0,0,January,Peter Griffithse,31,0,Writer,21205.82,1880.1516666666664,3,3,3,0,0,11,5,10.72,3,_,848.17,30.524008024459462,,No,0.0,152.85175049574306,Low_spent_Small_value_payments,325.1634161709236,Poor,Adult,Low
0,0,January,Sineadm,34,0,Doctor,88606.92,0.0,5,5,9,1,Auto Loan,18,12,11.66,0,_,518.87,25.45910395862264,,No,61.24107455089951,663.4083188922658,Low_spent_Medium_value_payments,307.14160655683486,Standard,Adult,Medium
0,0,January,Paul Carreln,23,0,Accountant,46783.08,4058.59,3,7,20,7,"Personal Loan, Personal Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",23,11,8.04,6,Standard,1558.33,28.993807981978588,,Yes,236.3197006260011,244.38603790454343,High_spent_Small_value_payments,185.1532614694556,Standard,Young,Medium
0,0,January,Baczynskaq,15,0,Writer,,560.9329166666666,10,5,20,2,"Personal Loan, and Student Loan",30,24,1.48,12,Bad,1720.19,35.91500636580386,,Yes,8.961406105567454,18.53697532566334,High_spent_Medium_value_payments,278.5949102354358,Poor,Young,Low
0,0,January,Sarahm,31,0,Manager,88072.59,0.0,3,5,5,4,"Not Specified, Debt Consolidation Loan, Personal Loan, and Home Equity Loan",29,17,,0,Standard,1060.69,26.491106390265998,,Yes,259.432393335221,185.1479119908561,High_spent_Medium_value_payments,556.5579446739231,Standard,Adult,Medium
0,0,January,David Gaffend,0,0,Manager,145545.36,11984.78,1,4,9,0,Payday Loan,2,3,9.73,1,Good,168.33,27.053415357044077,0.0,No,114.51845050113783,920.6299684737094,Low_spent_Medium_value_payments,443.3295810251527,Good,,Good
0,0,January,Kate Holtonw,32,0,Accountant,32763.42,0.0,4,3,1,3,"Auto Loan, Personal Loan, and Student Loan",5,11,-0.48,3,Good,284.34,31.06917135147977,,No,53.77655109087889,319.1747592561462,Low_spent_Small_value_payments,198.9771896529749,Good,Adult,Good
0,0,February,Kolkern,35,0,_______,65000.73,5588.7275,7,4,18,3,"Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",6,0,3.08,0,Standard,1346.77,26.594156712464628,,Yes,151.8025374221666,316.9097372380125,Low_spent_Small_value_payments,380.1604753398208,Standard,Adult,Medium
0,0,January,Suef,0,0,Media_Manager,33929.89,0.0,3,5,17,4,"Mortgage Loan, Home Equity Loan, Personal Loan, and Student Loan",22,10,5.4,4,Standard,1219.04,25.811726327272407,,No,89.77963301948125,140.2605040212298,Low_spent_Large_value_payments,304.9089462926223,Standard,,Medium
0,0,February,Cawthornee,18,0,Scientist,18083.015,1780.9179166666663,0,5,6,1,Mortgage Loan,7,7,4.78,3,Good,796.31,24.92832128289701,,No,8.350875465140536,56.336596702632725,High_spent_Medium_value_payments,363.40431949889336,Good,Young,Good
0,0,January,Mikolajczake,27,0,Architect,68487.03,5867.2525,8,4,238,7,"Not Specified, Payday Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Personal Loan",18,19,18.95,8,Standard,428.4,38.51778092901275,,Yes,208.09228807867248,375.9500333518602,Low_spent_Medium_value_payments,282.6829285694672,Standard,Adult,Medium
0,0,January,Charlien,23,0,_______,44438.41,3974.200833333334,3,2,10,1,Home Equity Loan,11,2,2.37,4,Good,835.14,34.860364566950025,,No,32.458984488919874,211.67591445376948,High_spent_Small_value_payments,413.285184390644,Good,Young,Good
0,0,January,Nick Browni,25,0,Accountant,114919.56,9619.63,3,5,9,0,0,0,1,-2.55,2,_,141.69,36.708967352976735,,No,0.0,0.0,High_spent_Medium_value_payments,975.5682522294172,Standard,Adult,Medium
0,0,January,Jane Leew,20,0,Developer,91532.61,7564.7175,4,3,5,3,"Personal Loan, Auto Loan, and Mortgage Loan",4,7,6.36,3,Good,1211.41,28.111033649792013,0.0,No,201.69851632295868,103.31153573212288,High_spent_Large_value_payments,691.4616979449187,Good,Young,Good
0,0,January,Alistaird,24,0,Musician,28195.29,0.0,3,4,11,3,"Auto Loan, Auto Loan, and Student Loan",14,5,4.04,3,_,1281.29,28.231742505213,,No,37.93316698212292,101.8182490495258,Low_spent_Medium_value_payments,355.7093339683513,Good,Young,Good
0,0,January,Alexf,44,0,Musician,33276.28,0.0,4,4,11,4,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",2,11,3.9,4,Good,371.78,23.80261028476592,0.0,No,68.75598032938957,211.4380198411181,!@9#%8,292.4083331628257,Good,Middle-Aged,Good
0,0,January,Robin Emmottz,54,0,Lawyer,43754.32,3938.193333333333,5,7,7,1,Credit-Builder Loan,4,0,7.55,2,Good,515.73,41.278867026548,,No,35.37456945736109,166.76980569188146,Low_spent_Medium_value_payments,471.6749581840908,Standard,Senior,Medium
0,0,January,Lincoln Feastq,48,0,Engineer,84114.6,6873.55,8,7,16,3,"Personal Loan, Personal Loan, and Mortgage Loan",26,20,2.99,3,Standard,779.09,27.099034398500425,,NM,156.53144197503752,401.936233581992,Low_spent_Small_value_payments,418.8873244429707,Standard,Middle-Aged,Medium
0,0,January,Lim,0,0,Mechanic,107677.98,0.0,3,4,12,0,"Not Specified, and Personal Loan",11,7,3.27,3,Standard,877.65,30.49919253079137,,No,99.7907942147834,85.31355484987449,High_spent_Large_value_payments,940.512150935342,Standard,,Medium
0,0,January,Elzio Barretoy,45,0,Accountant,10482.625,912.5520833333336,3,4,12,7,"Payday Loan, Not Specified, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",4,11,13.47,6,_,144.95,24.82800114794444,,Yes,61.00202532705736,42.6837181817294,Low_spent_Small_value_payments,277.56946482454657,Standard,Middle-Aged,Medium
0,0,January,Hellerw,32,0,_______,10344.865,969.0720833333336,10,8,22,3,"Home Equity Loan, Payday Loan, and Personal Loan",63,19,9.46,7,Bad,2528.61,29.54346181153053,,Yes,14.493806770729725,42.59586898209972,Low_spent_Medium_value_payments,319.8175325805039,Poor,Adult,Low
0,0,January,Jim Wolfk,27,0,Engineer,59992.12,5265.343333333333,6,9,22,0,"Personal Loan, Debt Consolidation Loan, Student Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, Home Equity Loan, and Not Specified",22,16,12.41,8,Bad,2600.85,30.435813700453892,,Yes,349.33072313952937,141.38230138953134,High_spent_Medium_value_payments,285.82130880427263,Poor,Adult,Low
0,0,January,Ridleyi,32,0,Journalist,7184.235,848.68625,6,8,31,7,"Payday Loan, Not Specified, Home Equity Loan, Home Equity Loan, Auto Loan, Not Specified, and Personal Loan",48,25,2.54,8,_,2331.6,33.235178696753806,,Yes,33.17812636641022,97.64334306525392,Low_spent_Small_value_payments,244.04715556833585,Poor,Adult,Low
0,0,January,Jessica Wohlw,22,0,Teacher,35007.33,3158.2775,5,2,2,-100,0,1,12,2.12,1,Good,733.96,40.828122409201946,,No,0.0,160.66002666373066,Low_spent_Large_value_payments,425.1677233362694,Good,Young,Good
0,0,January,Sue Zeidlerd,37,0,Journalist,21093.41,1677.7841666666666,1,5,10,-100,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",13,7,6.07,3,Good,694.73,31.40956446410697,,NM,29.95903656698448,131.24548672023752,Low_spent_Medium_value_payments,286.5738933794446,Good,Middle-Aged,Good
0,0,January,Emilyu,24,0,Manager,31977.44,2547.7866666666664,10,9,23,0,"Credit-Builder Loan, Not Specified, Mortgage Loan, Mortgage Loan, Not Specified, Mortgage Loan, and Home Equity Loan",20,22,1.33,8,Bad,2256.77,37.92150654029138,,Yes,185.49104312531875,250.76222531623296,Low_spent_Small_value_payments,108.52539822511493,Poor,Young,Low
0,0,January,Schnurrh,0,0,Teacher,43442.97,0.0,8,8,26,7,"Debt Consolidation Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, and Student Loan",54,22,5.1,11,Bad,4225.97,32.695734432833646,,Yes,249.96416387606945,74.0290941366639,High_spent_Medium_value_payments,300.83149198726665,Poor,,Low
0,0,January,Andreas Cremerz,18,0,Writer,24922.12,2175.843333333333,8,4,5,0,0,25,17,9.37,2,Standard,407.79,29.7273475563589,,No,0.0,26.6054466364088,High_spent_Large_value_payments,430.9788866969245,Standard,Young,Medium
0,0,January,Jeremyi,18,0,Architect,42491.46,3770.955,6,10,15,3,"Payday Loan, Payday Loan, and Not Specified",26,18,9.74,10,Standard,1780.79,35.314283310540475,,Yes,55216.0,,High_spent_Medium_value_payments,376.02732368409227,Standard,Young,Medium
0,0,January,Cheer,38,0,Developer,140254.92,11929.910000000002,5,1,12,0,0,8,10,2.24,2,Good,663.25,37.85590897723015,,No,0.0,505.8336897891026,High_spent_Medium_value_payments,937.1573102108975,Good,Middle-Aged,Good
0,0,January,Doeringq,44,0,_______,61990.52,4900.876666666666,10,10,25,9,"Auto Loan, Home Equity Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, and Student Loan",18,20,19.32,0,Bad,3618.91,36.10779834825023,,Yes,355.1433958713539,80.50089230053267,High_spent_Medium_value_payments,304.44337849478006,Poor,Middle-Aged,Low
0,0,January,Johannesx,36,0,Developer,23304.3,2000.025,4,628,15,0,0,21,10,10.14,6,Standard,366.22,34.947156808365534,0.0,Yes,0.0,131.94339809270608,Low_spent_Small_value_payments,358.05910190729384,Standard,Middle-Aged,Medium
